time,lat,lon,spei,doy
2006-08-16,47.75,8.75,1.9166166,228
2006-08-16,47.75,9.25,1.8462166,228
2006-08-16,47.75,9.75,1.8947384,228
2006-08-16,47.75,10.25,1.9559401,228
2006-08-16,47.75,10.75,1.795879,228
2006-08-16,47.75,11.25,1.8923936,228
2006-08-16,47.75,11.75,1.8716894,228
2006-08-16,47.75,12.25,1.7005047,228
2006-08-16,47.75,12.75,1.7531736,228
2006-08-16,47.75,13.25,1.7409511,228
2006-08-16,47.75,13.75,1.7429837,228
2006-08-16,47.75,14.25,1.8349162,228
2006-08-16,47.75,14.75,2.066538,228
2006-08-16,48.25,5.75,1.9093686,228
2006-08-16,48.25,6.25,2.0298226,228
2006-08-16,48.25,6.75,2.0234919,228
2006-08-16,48.25,7.25,2.0200982,228
2006-08-16,48.25,7.75,1.9999435,228
2006-08-16,48.25,8.25,1.8520387,228
2006-08-16,48.25,8.75,1.7850456,228
2006-08-16,48.25,9.25,1.8427883,228
2006-08-16,48.25,9.75,1.8760602,228
2006-08-16,48.25,10.25,1.9216707,228
2006-08-16,48.25,10.75,1.9854355,228
2006-08-16,48.25,11.25,1.967489,228
2006-08-16,48.25,11.75,1.9571126,228
2006-08-16,48.25,12.25,1.8653619,228
2006-08-16,48.25,12.75,1.8520173,228
2006-08-16,48.25,13.25,1.8494241,228
2006-08-16,48.25,13.75,1.8232802,228
2006-08-16,48.25,14.25,2.0838866,228
2006-08-16,48.25,14.75,2.1379833,228
2006-08-16,48.75,5.75,2.1175227,228
2006-08-16,48.75,6.25,2.1280158,228
2006-08-16,48.75,6.75,2.1423352,228
2006-08-16,48.75,7.25,2.164852,228
2006-08-16,48.75,7.75,1.8988178,228
2006-08-16,48.75,8.25,1.8595955,228
2006-08-16,48.75,8.75,1.813916,228
2006-08-16,48.75,9.25,1.8906648,228
2006-08-16,48.75,9.75,1.9275408,228
2006-08-16,48.75,10.25,1.5663537,228
2006-08-16,48.75,10.75,1.7168517,228
2006-08-16,48.75,11.25,1.710004,228
2006-08-16,48.75,11.75,1.7214532,228
2006-08-16,48.75,12.25,1.7938355,228
2006-08-16,48.75,12.75,1.8048614,228
2006-08-16,48.75,13.25,1.8690897,228
2006-08-16,48.75,13.75,1.9924259,228
2006-08-16,48.75,14.25,2.1002824,228
2006-08-16,48.75,14.75,2.1447122,228
2006-08-16,49.25,5.75,2.1197999,228
2006-08-16,49.25,6.25,2.184036,228
2006-08-16,49.25,6.75,2.0150428,228
2006-08-16,49.25,7.25,2.0628726,228
2006-08-16,49.25,7.75,1.9831595,228
2006-08-16,49.25,8.25,1.8696826,228
2006-08-16,49.25,8.75,1.8311712,228
2006-08-16,49.25,9.25,1.6943798,228
2006-08-16,49.25,9.75,1.7264627,228
2006-08-16,49.25,10.25,1.656825,228
2006-08-16,49.25,10.75,1.5601411,228
2006-08-16,49.25,11.25,1.5853992,228
2006-08-16,49.25,11.75,1.5830965,228
2006-08-16,49.25,12.25,1.60428,228
2006-08-16,49.25,12.75,1.5636563,228
2006-08-16,49.25,13.25,1.7790645,228
2006-08-16,49.25,13.75,1.8196056,228
2006-08-16,49.25,14.25,1.9979063,228
2006-08-16,49.25,14.75,2.1190238,228
2006-08-16,49.75,5.75,2.034799,228
2006-08-16,49.75,6.25,2.0416238,228
2006-08-16,49.75,6.75,2.027936,228
2006-08-16,49.75,7.25,1.9861609,228
2006-08-16,49.75,7.75,1.9409231,228
2006-08-16,49.75,8.25,1.8931844,228
2006-08-16,49.75,8.75,1.6948634,228
2006-08-16,49.75,9.25,1.511822,228
2006-08-16,49.75,9.75,1.6714131,228
2006-08-16,49.75,10.25,1.4835356,228
2006-08-16,49.75,10.75,1.5802058,228
2006-08-16,49.75,11.25,1.5407376,228
2006-08-16,49.75,11.75,1.6530265,228
2006-08-16,49.75,12.25,1.5639915,228
2006-08-16,49.75,12.75,1.5248176,228
2006-08-16,49.75,13.25,1.609398,228
2006-08-16,49.75,13.75,1.7931249,228
2006-08-16,49.75,14.25,1.874981,228
2006-08-16,49.75,14.75,2.1453047,228
2006-08-16,50.25,5.75,2.1504042,228
2006-08-16,50.25,6.25,1.9960052,228
2006-08-16,50.25,6.75,1.9572499,228
2006-08-16,50.25,7.25,1.8922588,228
2006-08-16,50.25,7.75,1.8818285,228
2006-08-16,50.25,8.25,1.7161222,228
2006-08-16,50.25,8.75,1.714372,228
2006-08-16,50.25,9.25,1.6673417,228
2006-08-16,50.25,9.75,1.4790773,228
2006-08-16,50.25,10.25,1.3771185,228
2006-08-16,50.25,10.75,1.336034,228
2006-08-16,50.25,11.25,1.4755983,228
2006-08-16,50.25,11.75,1.5272201,228
2006-08-16,50.25,12.25,1.3630496,228
2006-08-16,50.25,12.75,1.3661909,228
2006-08-16,50.25,13.25,1.3881897,228
2006-08-16,50.25,13.75,1.8168988,228
2006-08-16,50.25,14.25,2.0714133,228
2006-08-16,50.25,14.75,2.1729057,228
2006-08-16,50.75,5.75,2.16529,228
2006-08-16,50.75,6.25,2.1282177,228
2006-08-16,50.75,6.75,1.9617505,228
2006-08-16,50.75,7.25,1.9345526,228
2006-08-16,50.75,7.75,1.8452432,228
2006-08-16,50.75,8.25,1.8631084,228
2006-08-16,50.75,8.75,1.8522692,228
2006-08-16,50.75,9.25,1.5918287,228
2006-08-16,50.75,9.75,1.4383272,228
2006-08-16,50.75,10.25,1.439083,228
2006-08-16,50.75,10.75,1.4060602,228
2006-08-16,50.75,11.25,1.4002265,228
2006-08-16,50.75,11.75,1.4565014,228
2006-08-16,50.75,12.25,1.5380106,228
2006-08-16,50.75,12.75,1.5749435,228
2006-08-16,50.75,13.25,1.5206774,228
2006-08-16,50.75,13.75,1.797994,228
2006-08-16,50.75,14.25,2.0520709,228
2006-08-16,50.75,14.75,2.2009096,228
2006-08-16,51.25,5.75,2.2286422,228
2006-08-16,51.25,6.25,2.1511834,228
2006-08-16,51.25,6.75,2.002787,228
2006-08-16,51.25,7.25,1.9602139,228
2006-08-16,51.25,7.75,1.894668,228
2006-08-16,51.25,8.25,1.8540019,228
2006-08-16,51.25,8.75,1.8334997,228
2006-08-16,51.25,9.25,1.5207013,228
2006-08-16,51.25,9.75,1.5616642,228
2006-08-16,51.25,10.25,1.4609447,228
2006-08-16,51.25,10.75,1.4743379,228
2006-08-16,51.25,11.25,1.5710706,228
2006-08-16,51.25,11.75,1.5214646,228
2006-08-16,51.25,12.25,1.478334,228
2006-08-16,51.25,12.75,1.4937217,228
2006-08-16,51.25,13.25,1.3533323,228
2006-08-16,51.25,13.75,1.2016066,228
2006-08-16,51.25,14.25,1.861562,228
2006-08-16,51.25,14.75,2.083165,228
2006-08-16,51.75,5.75,2.2613354,228
2006-08-16,51.75,6.25,2.139559,228
2006-08-16,51.75,6.75,2.077501,228
2006-08-16,51.75,7.25,2.026206,228
2006-08-16,51.75,7.75,1.9984621,228
2006-08-16,51.75,8.25,1.954657,228
2006-08-16,51.75,8.75,1.7015251,228
2006-08-16,51.75,9.25,1.6010323,228
2006-08-16,51.75,9.75,1.5622154,228
2006-08-16,51.75,10.25,1.4122317,228
2006-08-16,51.75,10.75,1.3602469,228
2006-08-16,51.75,11.25,1.4526703,228
2006-08-16,51.75,11.75,1.4868659,228
2006-08-16,51.75,12.25,1.4535385,228
2006-08-16,51.75,12.75,1.403686,228
2006-08-16,51.75,13.25,1.2818401,228
2006-08-16,51.75,13.75,1.3490942,228
2006-08-16,51.75,14.25,1.6021236,228
2006-08-16,51.75,14.75,1.8344431,228
2006-08-16,52.25,5.75,2.2835236,228
2006-08-16,52.25,6.25,2.1842675,228
2006-08-16,52.25,6.75,2.1604068,228
2006-08-16,52.25,7.25,2.0176878,228
2006-08-16,52.25,7.75,1.9673641,228
2006-08-16,52.25,8.25,1.8874788,228
2006-08-16,52.25,8.75,1.8619639,228
2006-08-16,52.25,9.25,1.6842946,228
2006-08-16,52.25,9.75,1.4927894,228
2006-08-16,52.25,10.25,1.4167202,228
2006-08-16,52.25,10.75,1.4511533,228
2006-08-16,52.25,11.25,1.3778886,228
2006-08-16,52.25,11.75,1.3419603,228
2006-08-16,52.25,12.25,1.4421302,228
2006-08-16,52.25,12.75,1.4503098,228
2006-08-16,52.25,13.25,1.4448445,228
2006-08-16,52.25,13.75,1.4485391,228
2006-08-16,52.25,14.25,1.4748011,228
2006-08-16,52.25,14.75,1.8070084,228
2006-08-16,52.75,5.75,2.2485776,228
2006-08-16,52.75,6.25,2.2026048,228
2006-08-16,52.75,6.75,2.0633972,228
2006-08-16,52.75,7.25,2.0546756,228
2006-08-16,52.75,7.75,1.9072034,228
2006-08-16,52.75,8.25,1.8883559,228
2006-08-16,52.75,8.75,1.7253305,228
2006-08-16,52.75,9.25,1.7645401,228
2006-08-16,52.75,9.75,1.9643785,228
2006-08-16,52.75,10.25,1.6676661,228
2006-08-16,52.75,10.75,1.6765115,228
2006-08-16,52.75,11.25,1.6721073,228
2006-08-16,52.75,11.75,1.6248858,228
2006-08-16,52.75,12.25,1.6420028,228
2006-08-16,52.75,12.75,1.6512449,228
2006-08-16,52.75,13.25,1.6379924,228
2006-08-16,52.75,13.75,1.4022188,228
2006-08-16,52.75,14.25,1.6489662,228
2006-08-16,52.75,14.75,1.7991333,228
2006-08-16,53.25,5.75,2.209772,228
2006-08-16,53.25,6.25,2.103568,228
2006-08-16,53.25,6.75,1.9976659,228
2006-08-16,53.25,7.25,1.9295288,228
2006-08-16,53.25,7.75,1.9416447,228
2006-08-16,53.25,8.25,1.841799,228
2006-08-16,53.25,8.75,1.7116301,228
2006-08-16,53.25,9.25,1.9109292,228
2006-08-16,53.25,9.75,1.9008989,228
2006-08-16,53.25,10.25,1.6895188,228
2006-08-16,53.25,10.75,1.7350761,228
2006-08-16,53.25,11.25,1.7445277,228
2006-08-16,53.25,11.75,1.7378407,228
2006-08-16,53.25,12.25,1.6960574,228
2006-08-16,53.25,12.75,1.6813684,228
2006-08-16,53.25,13.25,1.7057747,228
2006-08-16,53.25,13.75,1.8154868,228
2006-08-16,53.25,14.25,1.832663,228
2006-08-16,53.25,14.75,1.727404,228
2006-08-16,53.75,7.25,1.9204413,228
2006-08-16,53.75,7.75,1.9012904,228
2006-08-16,53.75,8.25,1.9069774,228
2006-08-16,53.75,8.75,1.8102756,228
2006-08-16,53.75,9.25,1.8573393,228
2006-08-16,53.75,9.75,1.9328768,228
2006-08-16,53.75,10.25,1.7280145,228
2006-08-16,53.75,10.75,1.5999868,228
2006-08-16,53.75,11.25,1.6807456,228
2006-08-16,53.75,11.75,1.5894984,228
2006-08-16,53.75,12.25,1.4941319,228
2006-08-16,53.75,12.75,1.663177,228
2006-08-16,53.75,13.25,1.7801735,228
2006-08-16,53.75,13.75,1.8419003,228
2006-08-16,53.75,14.25,1.8813962,228
2006-08-16,53.75,14.75,2.053386,228
2006-08-16,54.25,8.75,1.9412298,228
2006-08-16,54.25,9.25,1.8839058,228
2006-08-16,54.25,9.75,1.8961593,228
2006-08-16,54.25,10.25,1.9113835,228
2006-08-16,54.25,10.75,1.618775,228
2006-08-16,54.25,11.25,1.6507293,228
2006-08-16,54.25,11.75,1.5888033,228
2006-08-16,54.25,12.25,1.5495131,228
2006-08-16,54.25,12.75,1.6577033,228
2006-08-16,54.25,13.25,1.85557,228
2006-08-16,54.25,13.75,1.8323214,228
2006-08-16,54.25,14.75,1.7772833,228
2006-08-16,54.75,8.75,1.8533208,228
2006-08-16,54.75,9.25,1.8070459,228
2006-08-16,54.75,9.75,1.7184694,228
2006-08-16,54.75,10.25,1.6752758,228
2006-08-16,54.75,10.75,1.7840116,228
2006-08-16,54.75,11.25,1.6595168,228
2006-08-16,54.75,11.75,1.5592498,228
2006-08-16,54.75,12.25,1.7937108,228
2006-08-16,54.75,13.25,1.9732912,228
2006-08-16,54.75,13.75,1.9040815,228
2006-09-16,47.25,5.75,0.23362057,259
2006-09-16,47.25,6.25,0.8575503,259
2006-09-16,47.25,6.75,1.2784122,259
2006-09-16,47.25,7.25,1.5741508,259
2006-09-16,47.25,7.75,1.5536501,259
2006-09-16,47.25,8.25,1.2603422,259
2006-09-16,47.25,8.75,0.59487855,259
2006-09-16,47.25,9.25,-0.009087686,259
2006-09-16,47.25,9.75,-0.32224965,259
2006-09-16,47.25,10.25,-0.75160944,259
2006-09-16,47.25,10.75,-1.0943707,259
2006-09-16,47.25,11.25,-1.4164977,259
2006-09-16,47.25,11.75,-1.7016227,259
2006-09-16,47.25,12.25,-1.543455,259
2006-09-16,47.25,12.75,-1.4188434,259
2006-09-16,47.25,13.25,-1.2176201,259
2006-09-16,47.25,13.75,-1.648434,259
2006-09-16,47.25,14.25,-1.280051,259
2006-09-16,47.25,14.75,-1.2046577,259
2006-09-16,47.75,5.75,0.11721876,259
2006-09-16,47.75,6.25,0.9261833,259
2006-09-16,47.75,6.75,1.553835,259
2006-09-16,47.75,7.25,1.6306263,259
2006-09-16,47.75,7.75,1.6499655,259
2006-09-16,47.75,8.25,1.4211425,259
2006-09-16,47.75,8.75,1.1513944,259
2006-09-16,47.75,9.25,-0.17977442,259
2006-09-16,47.75,9.75,-0.5581303,259
2006-09-16,47.75,10.25,-0.85693765,259
2006-09-16,47.75,10.75,-1.4006267,259
2006-09-16,47.75,11.25,-1.6652989,259
2006-09-16,47.75,11.75,-1.7071453,259
2006-09-16,47.75,12.25,-1.6060332,259
2006-09-16,47.75,12.75,-1.4307154,259
2006-09-16,47.75,13.25,-1.2981529,259
2006-09-16,47.75,13.75,-1.0646535,259
2006-09-16,47.75,14.25,-1.3136297,259
2006-09-16,47.75,14.75,-1.2774185,259
2006-09-16,48.25,5.75,0.5324466,259
2006-09-16,48.25,6.25,1.1941987,259
2006-09-16,48.25,6.75,1.3216639,259
2006-09-16,48.25,7.25,1.2289634,259
2006-09-16,48.25,7.75,1.2141201,259
2006-09-16,48.25,8.25,1.2159953,259
2006-09-16,48.25,8.75,0.44369763,259
2006-09-16,48.25,9.25,0.1622212,259
2006-09-16,48.25,9.75,-0.5650499,259
2006-09-16,48.25,10.25,-1.0633425,259
2006-09-16,48.25,10.75,-1.556412,259
2006-09-16,48.25,11.25,-1.7664818,259
2006-09-16,48.25,11.75,-1.2651625,259
2006-09-16,48.25,12.25,-1.2930499,259
2006-09-16,48.25,12.75,-1.1187254,259
2006-09-16,48.25,13.25,-1.1923277,259
2006-09-16,48.25,13.75,-1.1872902,259
2006-09-16,48.25,14.25,-1.5200356,259
2006-09-16,48.25,14.75,-1.5624158,259
2006-09-16,48.75,5.75,0.11717439,259
2006-09-16,48.75,6.25,0.45529228,259
2006-09-16,48.75,6.75,0.46574876,259
2006-09-16,48.75,7.25,0.44349617,259
2006-09-16,48.75,7.75,0.6791578,259
2006-09-16,48.75,8.25,0.5182521,259
2006-09-16,48.75,8.75,0.5519775,259
2006-09-16,48.75,9.25,-0.20444451,259
2006-09-16,48.75,9.75,-0.953866,259
2006-09-16,48.75,10.25,-1.354661,259
2006-09-16,48.75,10.75,-1.2725505,259
2006-09-16,48.75,11.25,-1.486444,259
2006-09-16,48.75,11.75,-1.4940429,259
2006-09-16,48.75,12.25,-1.3833877,259
2006-09-16,48.75,12.75,-1.0712807,259
2006-09-16,48.75,13.25,-1.1064613,259
2006-09-16,48.75,13.75,-1.3130801,259
2006-09-16,48.75,14.25,-1.6163024,259
2006-09-16,48.75,14.75,-1.5694745,259
2006-09-16,49.25,5.75,-0.50332373,259
2006-09-16,49.25,6.25,-0.489782,259
2006-09-16,49.25,6.75,0.08402818,259
2006-09-16,49.25,7.25,0.14033553,259
2006-09-16,49.25,7.75,-0.61377597,259
2006-09-16,49.25,8.25,0.35487637,259
2006-09-16,49.25,8.75,-0.21131366,259
2006-09-16,49.25,9.25,-0.8576622,259
2006-09-16,49.25,9.75,-0.8266605,259
2006-09-16,49.25,10.25,-1.1850319,259
2006-09-16,49.25,10.75,-1.1746044,259
2006-09-16,49.25,11.25,-1.4018632,259
2006-09-16,49.25,11.75,-1.6354507,259
2006-09-16,49.25,12.25,-1.6294084,259
2006-09-16,49.25,12.75,-1.5326976,259
2006-09-16,49.25,13.25,-1.4780383,259
2006-09-16,49.25,13.75,-1.473545,259
2006-09-16,49.25,14.25,-1.7900956,259
2006-09-16,49.25,14.75,-1.8179628,259
2006-09-16,49.75,5.75,-1.1919384,259
2006-09-16,49.75,6.25,-1.2287836,259
2006-09-16,49.75,6.75,-0.94616324,259
2006-09-16,49.75,7.25,-0.872841,259
2006-09-16,49.75,7.75,-0.6067598,259
2006-09-16,49.75,8.25,-0.63313764,259
2006-09-16,49.75,8.75,-0.7973908,259
2006-09-16,49.75,9.25,-0.9637028,259
2006-09-16,49.75,9.75,-1.269876,259
2006-09-16,49.75,10.25,-1.2545902,259
2006-09-16,49.75,10.75,-1.3408364,259
2006-09-16,49.75,11.25,-1.6444921,259
2006-09-16,49.75,11.75,-1.705722,259
2006-09-16,49.75,12.25,-1.6411151,259
2006-09-16,49.75,12.75,-1.6848981,259
2006-09-16,49.75,13.25,-1.6947448,259
2006-09-16,49.75,13.75,-1.6217457,259
2006-09-16,49.75,14.25,-1.8757743,259
2006-09-16,49.75,14.75,-1.9222271,259
2006-09-16,50.25,5.75,-1.4643832,259
2006-09-16,50.25,6.25,-1.3178387,259
2006-09-16,50.25,6.75,-1.274316,259
2006-09-16,50.25,7.25,-1.3169061,259
2006-09-16,50.25,7.75,-1.2092465,259
2006-09-16,50.25,8.25,-1.1475173,259
2006-09-16,50.25,8.75,-1.1454185,259
2006-09-16,50.25,9.25,-1.3042139,259
2006-09-16,50.25,9.75,-1.2967994,259
2006-09-16,50.25,10.25,-1.0657399,259
2006-09-16,50.25,10.75,-1.6487694,259
2006-09-16,50.25,11.25,-1.6208261,259
2006-09-16,50.25,11.75,-1.5984035,259
2006-09-16,50.25,12.25,-1.7874988,259
2006-09-16,50.25,12.75,-1.7320352,259
2006-09-16,50.25,13.25,-1.8296618,259
2006-09-16,50.25,13.75,-1.82987,259
2006-09-16,50.25,14.25,-1.9481142,259
2006-09-16,50.25,14.75,-1.8777272,259
2006-09-16,50.75,5.75,-1.6469907,259
2006-09-16,50.75,6.25,-1.5615574,259
2006-09-16,50.75,6.75,-1.6350434,259
2006-09-16,50.75,7.25,-1.5086334,259
2006-09-16,50.75,7.75,-1.4299074,259
2006-09-16,50.75,8.25,-1.5220445,259
2006-09-16,50.75,8.75,-1.6549212,259
2006-09-16,50.75,9.25,-1.5298047,259
2006-09-16,50.75,9.75,-1.623052,259
2006-09-16,50.75,10.25,-1.6828318,259
2006-09-16,50.75,10.75,-2.021951,259
2006-09-16,50.75,11.25,-1.9975833,259
2006-09-16,50.75,11.75,-1.9856017,259
2006-09-16,50.75,12.25,-1.9423584,259
2006-09-16,50.75,12.75,-1.9406551,259
2006-09-16,50.75,13.25,-1.9087334,259
2006-09-16,50.75,13.75,-1.9998529,259
2006-09-16,50.75,14.25,-1.9501927,259
2006-09-16,50.75,14.75,-1.8380058,259
2006-09-16,51.25,5.75,-2.0033317,259
2006-09-16,51.25,6.25,-1.714431,259
2006-09-16,51.25,6.75,-1.709128,259
2006-09-16,51.25,7.25,-1.6095219,259
2006-09-16,51.25,7.75,-1.6317718,259
2006-09-16,51.25,8.25,-1.6708697,259
2006-09-16,51.25,8.75,-1.6228395,259
2006-09-16,51.25,9.25,-1.6780154,259
2006-09-16,51.25,9.75,-1.7170756,259
2006-09-16,51.25,10.25,-2.0516434,259
2006-09-16,51.25,10.75,-2.067444,259
2006-09-16,51.25,11.25,-2.0870266,259
2006-09-16,51.25,11.75,-2.1098611,259
2006-09-16,51.25,12.25,-1.9417607,259
2006-09-16,51.25,12.75,-2.0405104,259
2006-09-16,51.25,13.25,-2.0608995,259
2006-09-16,51.25,13.75,-2.1117911,259
2006-09-16,51.25,14.25,-1.9414482,259
2006-09-16,51.25,14.75,-1.9781564,259
2006-09-16,51.75,5.75,-1.9568032,259
2006-09-16,51.75,6.25,-1.9788587,259
2006-09-16,51.75,6.75,-1.7956939,259
2006-09-16,51.75,7.25,-1.8256762,259
2006-09-16,51.75,7.75,-1.9566419,259
2006-09-16,51.75,8.25,-1.9660771,259
2006-09-16,51.75,8.75,-1.7903272,259
2006-09-16,51.75,9.25,-1.7971463,259
2006-09-16,51.75,9.75,-1.8188152,259
2006-09-16,51.75,10.25,-2.0574946,259
2006-09-16,51.75,10.75,-2.0760393,259
2006-09-16,51.75,11.25,-2.0688212,259
2006-09-16,51.75,11.75,-2.1071053,259
2006-09-16,51.75,12.25,-2.0315747,259
2006-09-16,51.75,12.75,-1.9897021,259
2006-09-16,51.75,13.25,-2.0318885,259
2006-09-16,51.75,13.75,-1.9905053,259
2006-09-16,51.75,14.25,-2.0433362,259
2006-09-16,51.75,14.75,-2.0142622,259
2006-09-16,52.25,5.75,-2.0636172,259
2006-09-16,52.25,6.25,-2.0560737,259
2006-09-16,52.25,6.75,-2.0962086,259
2006-09-16,52.25,7.25,-2.12959,259
2006-09-16,52.25,7.75,-2.1647363,259
2006-09-16,52.25,8.25,-2.1676495,259
2006-09-16,52.25,8.75,-2.1837611,259
2006-09-16,52.25,9.25,-2.105367,259
2006-09-16,52.25,9.75,-2.081089,259
2006-09-16,52.25,10.25,-2.232649,259
2006-09-16,52.25,10.75,-2.1048715,259
2006-09-16,52.25,11.25,-2.1060045,259
2006-09-16,52.25,11.75,-2.0937586,259
2006-09-16,52.25,12.25,-2.0188975,259
2006-09-16,52.25,12.75,-1.9637622,259
2006-09-16,52.25,13.25,-1.9073833,259
2006-09-16,52.25,13.75,-1.9872257,259
2006-09-16,52.25,14.25,-1.9998417,259
2006-09-16,52.25,14.75,-1.9692982,259
2006-09-16,52.75,5.75,-2.1010995,259
2006-09-16,52.75,6.25,-2.1641045,259
2006-09-16,52.75,6.75,-2.1148329,259
2006-09-16,52.75,7.25,-2.1569488,259
2006-09-16,52.75,7.75,-2.1084027,259
2006-09-16,52.75,8.25,-2.1990178,259
2006-09-16,52.75,8.75,-2.0421827,259
2006-09-16,52.75,9.25,-2.1334605,259
2006-09-16,52.75,9.75,-2.0101156,259
2006-09-16,52.75,10.25,-1.9973347,259
2006-09-16,52.75,10.75,-1.8353672,259
2006-09-16,52.75,11.25,-1.8630371,259
2006-09-16,52.75,11.75,-1.8512977,259
2006-09-16,52.75,12.25,-1.7656107,259
2006-09-16,52.75,12.75,-1.7839794,259
2006-09-16,52.75,13.25,-1.8378837,259
2006-09-16,52.75,13.75,-1.8461956,259
2006-09-16,52.75,14.25,-1.9273517,259
2006-09-16,52.75,14.75,-1.9420351,259
2006-09-16,53.25,5.75,-2.066712,259
2006-09-16,53.25,6.25,-2.0301683,259
2006-09-16,53.25,6.75,-2.140004,259
2006-09-16,53.25,7.25,-2.0735948,259
2006-09-16,53.25,7.75,-2.0717237,259
2006-09-16,53.25,8.25,-2.1896129,259
2006-09-16,53.25,8.75,-1.9945097,259
2006-09-16,53.25,9.25,-2.0563848,259
2006-09-16,53.25,9.75,-2.0179818,259
2006-09-16,53.25,10.25,-1.8993442,259
2006-09-16,53.25,10.75,-1.8400266,259
2006-09-16,53.25,11.25,-1.8331114,259
2006-09-16,53.25,11.75,-1.6744432,259
2006-09-16,53.25,12.25,-1.6506054,259
2006-09-16,53.25,12.75,-1.6324087,259
2006-09-16,53.25,13.25,-1.6949071,259
2006-09-16,53.25,13.75,-1.7175044,259
2006-09-16,53.25,14.25,-1.9167376,259
2006-09-16,53.25,14.75,-1.936864,259
2006-09-16,53.75,7.25,-2.1362715,259
2006-09-16,53.75,7.75,-2.071113,259
2006-09-16,53.75,8.25,-1.976619,259
2006-09-16,53.75,8.75,-2.0572236,259
2006-09-16,53.75,9.25,-1.9513072,259
2006-09-16,53.75,9.75,-1.9212213,259
2006-09-16,53.75,10.25,-1.9305749,259
2006-09-16,53.75,10.75,-1.812577,259
2006-09-16,53.75,11.25,-1.7782638,259
2006-09-16,53.75,11.75,-1.7537372,259
2006-09-16,53.75,12.25,-1.6812668,259
2006-09-16,53.75,12.75,-1.6568048,259
2006-09-16,53.75,13.25,-1.7133472,259
2006-09-16,53.75,13.75,-1.6739663,259
2006-09-16,53.75,14.25,-1.790567,259
2006-09-16,53.75,14.75,-1.7136811,259
2006-09-16,54.25,8.75,-1.9783762,259
2006-09-16,54.25,9.25,-1.9987762,259
2006-09-16,54.25,9.75,-1.8134154,259
2006-09-16,54.25,10.25,-1.8514371,259
2006-09-16,54.25,10.75,-1.6738888,259
2006-09-16,54.25,11.25,-1.7034024,259
2006-09-16,54.25,11.75,-1.686075,259
2006-09-16,54.25,12.25,-1.4594139,259
2006-09-16,54.25,12.75,-1.4813122,259
2006-09-16,54.25,13.25,-1.544869,259
2006-09-16,54.25,13.75,-1.620885,259
2006-09-16,54.25,14.75,-1.4269176,259
2006-09-16,54.75,8.75,-1.91484,259
2006-09-16,54.75,9.25,-1.7032497,259
2006-09-16,54.75,9.75,-1.7481186,259
2006-09-16,54.75,10.25,-1.7686372,259
2006-09-16,54.75,10.75,-1.6858855,259
2006-09-16,54.75,11.25,-1.6390502,259
2006-09-16,54.75,11.75,-1.534363,259
2006-09-16,54.75,12.25,-1.5771412,259
2006-09-16,54.75,13.25,-1.4327198,259
2006-09-16,54.75,13.75,-1.4441603,259
2006-10-16,47.25,5.75,0.471783,289
2006-10-16,47.25,6.25,0.39437288,289
2006-10-16,47.25,6.75,0.25613484,289
2006-10-16,47.25,7.25,0.25971064,289
2006-10-16,47.25,7.75,-0.0063166087,289
2006-10-16,47.25,8.25,-0.3592253,289
2006-10-16,47.25,8.75,-0.55541104,289
2006-10-16,47.25,9.25,-0.6694042,289
2006-10-16,47.25,9.75,-0.5366425,289
2006-10-16,47.25,10.25,-0.5140029,289
2006-10-16,47.25,10.75,-0.43864128,289
2006-10-16,47.25,11.25,-0.6929025,289
2006-10-16,47.25,11.75,-0.6005947,289
2006-10-16,47.25,12.25,-0.5469566,289
2006-10-16,47.25,12.75,-0.59896505,289
2006-10-16,47.25,13.25,-0.6696863,289
2006-10-16,47.25,13.75,-0.64269,289
2006-10-16,47.25,14.25,-0.8588897,289
2006-10-16,47.25,14.75,-0.7063983,289
2006-10-16,47.75,5.75,0.657089,289
2006-10-16,47.75,6.25,0.7945204,289
2006-10-16,47.75,6.75,0.6491753,289
2006-10-16,47.75,7.25,0.59833467,289
2006-10-16,47.75,7.75,0.55424136,289
2006-10-16,47.75,8.25,0.13684955,289
2006-10-16,47.75,8.75,-0.5147341,289
2006-10-16,47.75,9.25,-0.5376724,289
2006-10-16,47.75,9.75,-0.73803204,289
2006-10-16,47.75,10.25,-0.82282263,289
2006-10-16,47.75,10.75,-0.6986417,289
2006-10-16,47.75,11.25,-0.7558812,289
2006-10-16,47.75,11.75,-0.60849476,289
2006-10-16,47.75,12.25,-0.52183574,289
2006-10-16,47.75,12.75,-0.4876613,289
2006-10-16,47.75,13.25,-0.6313721,289
2006-10-16,47.75,13.75,-0.7371344,289
2006-10-16,47.75,14.25,-0.7663786,289
2006-10-16,47.75,14.75,-0.96594894,289
2006-10-16,48.25,5.75,1.070297,289
2006-10-16,48.25,6.25,1.0665351,289
2006-10-16,48.25,6.75,1.1054786,289
2006-10-16,48.25,7.25,1.0949606,289
2006-10-16,48.25,7.75,0.8795728,289
2006-10-16,48.25,8.25,0.87027377,289
2006-10-16,48.25,8.75,0.5311233,289
2006-10-16,48.25,9.25,0.13921826,289
2006-10-16,48.25,9.75,-0.32771823,289
2006-10-16,48.25,10.25,-0.3004861,289
2006-10-16,48.25,10.75,-0.9134911,289
2006-10-16,48.25,11.25,-0.86338097,289
2006-10-16,48.25,11.75,-0.8865761,289
2006-10-16,48.25,12.25,-0.8002215,289
2006-10-16,48.25,12.75,-0.6629415,289
